Title,Genres,Anime_Rank,Anime_Popularity,Anime_Score,Episodes,Episode_length,Stream_type,Start date,End date,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Manga_Chapters,Manga_Published,Manga_Demographics,Manga_Serialization,Manga_Author,Manga
100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,"Drama,Fantasy",4696,1510,6.81,12,23 min. per ep.,TV ,Jul 2021 , Sep 2021,165167,,,,,,,,,,False
Heroman,"Action,Sci-Fi",4685,3095,6.82,26,24 min. per ep.,TV ,Apr 2010 , Sep 2010,41667,,,,,,,,,,False
Goal FH: Field Hunter,"Action,Sports",4683,10141,6.82,39,30 min. per ep.,TV ,Apr 1994 , Dec 1994,2111,,,,,,,,,,False
Girls & Panzer Heartful Tank Disc: Fushou Akiyama Yukari no Sensha Kouza,,4682,7646,6.82,1,14 min.,Special ,Sep 2013 , Sep 2013,5201,,,,,,,,,,False
"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.","Action,Comedy,Ecchi",4688,5826,6.82,1,19 min.,OVA ,Dec 2008 , Dec 2008,9390,,,,,,,,,,False
Kure-nai OVA,"Action,Comedy",4694,5021,6.82,2,29 min. per ep.,OVA ,Jul 2010 , Dec 2010,13440,,,,,,,,,,False
Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"Action,Fantasy,Supernatural",4690,3108,6.82,1,24 min.,Special ,Jun 2015 , Jun 2015,41173,,,,,,,,,,False
Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,"Action,Sports",4678,7520,6.82,1,57 min.,Movie ,Jul 1986 , Jul 1986,5774,,,,,,,,,,False
Etotama,"Action,Comedy,Fantasy",4681,2064,6.82,12,24 min. per ep.,TV ,Apr 2015 , Jun 2015,80716,,,,,,,,,,False
Happy Sugar Life,"Drama,Girls Love,Horror",4684,770,6.82,12,24 min. per ep.,TV ,Jul 2018 , Sep 2018,307511,7.19,6091.0,714.0,24377.0,62,"May  22, 2015 to Jan  22, 2020",['Shounen'],Gangan Joker,"Kagisora, Tomiyaki (Story & Art)",True
Dai Mahou Touge Omake,,4679,6167,6.82,4,1 min. per ep.,Special ,Mar 2006 , Mar 2007,8372,,,,,,,,,,False
Yama no Susume,"Adventure,Comedy,Slice of Life",4672,2143,6.82,12,3 min. per ep.,TV ,Jan 2013 , Mar 2013,86302,7.06,7724.0,9231.0,1866.0,Unknown,"Aug  12, 2011 to ?",[],Comic Earth☆Star,siro (Story & Art),True
Zuori Qing Kong,"Drama,Romance,Slice of Life",4673,5552,6.82,1,1 hr. 25 min.,Movie ,Oct 2018 , Oct 2018,11934,,,,,,,,,,False
Hyakujuu-Ou GoLion,"Adventure,Sci-Fi",4687,5259,6.82,52,23 min. per ep.,TV ,Mar 1981 , Feb 1982,13099,,,,,,,,,,False
Yoshinaga-sanchi no Gargoyle,"Comedy,Fantasy,Slice of Life",4750,7491,6.81,13,24 min. per ep.,TV ,Apr 2006 , Jun 2006,5627,,,,,,,,,,False
Yaku nara Mug Cup mo: Niban Gama,,4749,4737,6.81,12,14 min. per ep.,TV ,Oct 2021 , Dec 2021,19089,,,,,,,,,,False
Dubu Xiaoyao,,4680,10259,6.82,260,12 min. per ep.,ONA ,Jun 2020 ,,3305,,,,,,,,,,False
X OVA,"Drama,Fantasy,Mystery,Romance,Supernatural",4748,5139,6.81,1,22 min.,OVA ,Aug 2001 , Aug 2001,13813,,,,,,,,,,False
Tian Huang Zhan Shen,"Action,Fantasy",4745,11287,6.81,80,8 min. per ep.,ONA ,Nov 2020 , Aug 2021,2026,,,,,,,,,,False
Wo Shi Da Shenxian 2nd Season,"Action,Fantasy",4671,12189,6.82,16,20 min. per ep.,ONA ,Feb 2021 , Jun 2021,1252,,,,,,,,,,False
Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure,Fantasy,Romance",4747,7424,6.81,13,20 min. per ep.,TV ,Jan 2008 , Mar 2008,5719,,,,,,,,,,False
Kobato.: Hajimete no Kobato.,"Comedy,Drama,Fantasy",4691,5669,6.82,8,1 min. per ep.,Special ,Jan 2010 , Mar 2012,10282,,,,,,,,,,False
1000-nen Joou: Queen Millennia,"Adventure,Drama,Fantasy,Sci-Fi",4674,7844,6.82,1,2 hr. 1 min.,Movie ,Mar 1982 , Mar 1982,5315,,,,,,,,,,False
Sword Art Online: Alicization - War of Underworld Reflection,"Action,Adventure,Fantasy",4742,2769,6.81,1,24 min.,TV Special ,Oct 2019 , Oct 2019,52764,,,,,,,,,,False
Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,,4746,3427,6.81,1,6 min.,OVA ,Mar 2014 , Mar 2014,33694,,,,,,,,,,False
Shinmai Maou no Testament Burst Specials,"Comedy,Ecchi",4738,3442,6.81,5,4 min. per ep.,Special ,Dec 2015 , Apr 2016,35477,,,,,,,,,,False
Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,"Action,Adventure,Comedy,Sci-Fi",4740,6996,6.81,12,24 min. per ep.,TV ,Jul 2003 , Sep 2003,6656,,,,,,,,,,False
Sunohara-sou no Kanrinin-san,"Comedy,Slice of Life",4741,1418,6.81,12,23 min. per ep.,TV ,Jul 2018 , Sep 2018,152225,7.01,8521.0,3818.0,5199.0,90,"May  22, 2014 to Aug  26, 2022",[],Manga 4-koma Palette,Nekoume (Story & Art),True
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action,Drama,Supernatural",4744,8954,6.81,5,24 min. per ep.,Special ,Aug 2007 , Oct 2007,3016,,,,,,,,,,False
Pokemon: Pikachu no Natsuyasumi,"Comedy,Fantasy",4734,3316,6.81,1,21 min.,Movie ,Jul 1998 , Jul 1998,35755,,,,,,,,,,False
Anime 80-nichikan Sekai Isshuu,"Adventure,Romance",4675,7542,6.82,26,25 min. per ep.,TV ,Jan 1984 , Jul 1984,5899,,,,,,,,,,False
Mini Van,"Comedy,Slice of Life",4731,9921,6.81,37,3 min. per ep.,TV ,Apr 2013 , Dec 2013,2208,,,,,,,,,,False
Starmyu 2nd Season Special,,4739,9271,6.81,1,27 min.,TV Special ,Jun 2017 , Jun 2017,2622,,,,,,,,,,False
Tatsu no Ko Tarou,"Adventure,Fantasy,Supernatural",4743,8190,6.81,1,1 hr. 15 min.,Movie ,Mar 1979 , Mar 1979,4552,,,,,,,,,,False
s.CRY.ed Alteration II: Quan,"Action,Adventure,Sci-Fi",4736,8062,6.81,1,1 hr. 33 min.,Movie ,Mar 2012 , Mar 2012,4212,,,,,,,,,,False
Pupipo!,"Comedy,Slice of Life,Supernatural",4735,4176,6.81,15,4 min. per ep.,TV ,Dec 2013 , Mar 2014,22057,6.98,8989.0,13282.0,1134.0,29,"Apr  11, 2007 to Aug  5, 2009",['Shounen'],FlexComix Blood,"Oshikiri, Rensuke (Story & Art)",True
22/7,,4800,2976,6.79,12,24 min. per ep.,TV ,Jan 2020 , Mar 2020,47558,,,,,,,,,,False
Overlord: Ple Ple Pleiades 3,"Action,Comedy,Fantasy",4733,3763,6.81,13,2 min. per ep.,ONA ,Jul 2018 , Oct 2018,32155,,,,,,,,,,False
Lu Shidai 2nd Season,"Action,Adventure,Comedy",4797,9405,6.8,13,12 min. per ep.,ONA ,Nov 2014 , Dec 2015,2539,,,,,,,,,,False
Natsu-iro Kiseki: 15-kaime no Natsuyasumi,,4849,6326,6.78,1,7 min.,OVA ,Aug 2012 , Aug 2012,7961,,,,,,,,,,False
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,,4848,2088,6.78,1,26 min.,OVA ,Dec 2005 , Dec 2005,81724,,,,,,,,,,False
Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,"Action,Adventure,Comedy",4798,7278,6.8,1,1 hr. 30 min.,TV Special ,Nov 2013 , Nov 2013,6106,,,,,,,,,,False
Oishinbo,"Comedy,Gourmet,Slice of Life",4850,8779,6.78,136,23 min. per ep.,TV ,Oct 1988 , Mar 1992,4804,7.33,4448.0,8517.0,2067.0,1039,"Sep  30, 1983 to May  19, 2014",['Seinen'],Big Comic Spirits,"Kariya, Tetsu (Story), Hanasaki, Akira (Art)",True
Battle Spirits: Saga Brave,"Adventure,Sci-Fi",4900,11464,6.77,3,24 min. per ep.,ONA ,Jun 2019 , Jan 2020,1439,,,,,,,,,,False
Argento Soma,"Action,Adventure,Drama,Sci-Fi",4897,3802,6.77,25,25 min. per ep.,TV ,Oct 2000 , Mar 2001,28472,,,,,,,,,,False
Baja no Studio: Baja no Mita Umi,,4898,10769,6.77,1,27 min.,OVA ,Feb 2020 , Feb 2020,1898,,,,,,,,,,False
Re-Kan!,"Comedy,Supernatural",4950,2459,6.76,13,24 min. per ep.,TV ,Apr 2015 , Jun 2015,61205,,,,,,,,,,False
Koko wa Green Wood,"Comedy,Drama,Romance,Slice of Life,Supernatural",4796,5754,6.8,6,30 min. per ep.,OVA ,Nov 1991 , Mar 1993,10830,7.03,8199.0,10469.0,1583.0,71,1986 to  1991,['Shoujo'],Hana to Yume,"Nasu, Yukie (Story & Art)",True
Neo Angelique Abyss,"Comedy,Fantasy,Romance",4732,3173,6.81,13,24 min. per ep.,TV ,Apr 2008 , Jun 2008,37993,,,,,,,,,,False
Panda Kopanda,,4948,5650,6.76,2,36 min. per ep.,Movie ,Dec 1972 , Mar 1973,11011,,,,,,,,,,False
Nezha Chuanqi,,4946,14208,6.76,52,22 min. per ep.,TV ,Jun 2003 , Jul 2004,644,,,,,,,,,,False
Mashin Eiyuuden Wataru 2,"Adventure,Comedy",4730,11161,6.81,46,24 min. per ep.,TV ,Mar 1990 , Mar 1991,1779,,,,,,,,,,False
Xie Wang Zhui Qi,"Action,Comedy,Drama,Fantasy,Romance",4942,4335,6.77,13,13 min. per ep.,ONA ,Jan 2019 , Apr 2019,25263,,,,,,,,,,False
Bakuretsu Tenshi: Infinity,"Action,Comedy,Sci-Fi",4899,4702,6.77,1,27 min.,OVA ,Mar 2007 , Mar 2007,15997,,,,,,,,,,False
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,"Action,Adventure,Fantasy",4945,1959,6.76,1,40 min.,Special ,Dec 2003 , Dec 2003,91630,,,,,,,,,,False
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,"Comedy,Drama,Romance",4943,8281,6.76,1,27 min.,Special ,Jun 1992 , Jun 1992,4425,,,,,,,,,,False
Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,,4947,4028,6.76,16,13 min. per ep.,Special ,Dec 2010 , Jul 2011,22847,,,,,,,,,,False
Tansu Warashi.,"Comedy,Slice of Life,Supernatural",4939,7019,6.77,1,23 min.,Movie ,Mar 2011 , Mar 2011,5883,,,,,,,,,,False
Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,,4938,10868,6.77,1,1 hr. 5 min.,Movie ,Nov 2019 , Nov 2019,1800,,,,,,,,,,False
Sekai Meisaku Douwa: Mori wa Ikiteiru,,4935,9794,6.77,1,1 hr. 5 min.,Movie ,Mar 1980 , Mar 1980,2468,,,,,,,,,,False
Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure,Sci-Fi",4934,4715,6.77,1,45 min.,Movie ,Mar 1989 , Mar 1989,17105,,,,,,,,,,False
Vampire Knight: Gekiai no Portrait,,4941,3031,6.77,1,3 min.,Special ,Nov 2008 , Nov 2008,40969,,,,,,,,,,False
Shinmai Maou no Testament Departures: Maria no Hizou Eizou,,4937,4717,6.77,1,6 min.,Special ,Mar 2018 , Mar 2018,18272,,,,,,,,,,False
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,"Action,Fantasy,Romance,Ecchi",4936,2116,6.77,1,23 min.,OVA ,Jan 2016 , Jan 2016,84878,,,,,,,,,,False
Rosario to Vampire,"Comedy,Fantasy,Romance,Ecchi",4933,261,6.77,13,25 min. per ep.,TV ,Jan 2008 , Mar 2008,691246,7.6,2224.0,143.0,94622.0,40,"Jul  6, 2004 to May  5, 2007",['Shounen'],Shounen Jump (Monthly),"Ikeda, Akihisa (Story & Art)",True
Unbelievable Space Love,"Boys Love,Drama,Romance,Sci-Fi",4940,9837,6.77,10,1 min. per ep.,ONA ,Jul 2018 , Aug 2018,4381,,,,,,,,,,False
Captain Tsubasa: Ayaushi! Zen Nihon Jr.,"Action,Sports",4998,7497,6.75,1,1 hr.,Movie ,Dec 1985 , Dec 1985,5756,,,,,,,,,,False
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,"Adventure,Comedy,Drama,Fantasy",5050,1882,6.74,1,1 hr. 21 min.,Movie ,Jul 2003 , Jul 2003,100167,,,,,,,,,,False
Candy Candy (Movie),"Drama,Slice of Life",4996,8201,6.75,1,26 min.,Movie ,Apr 1992 , Apr 1992,4256,,,,,,,,,,False
"Onegai☆Teacher: Marie, Ai no Gekijou","Comedy,Drama,Romance,Sci-Fi",5048,5247,6.74,1,3 min.,Special ,Oct 2002 , Oct 2002,12305,,,,,,,,,,False
Moyashimon: Kin Gekijou Deluxe,,5045,6787,6.74,4,5 min. per ep.,Special ,Dec 2007 , Mar 2008,6299,,,,,,,,,,False
Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Comedy,Romance,Ecchi",5047,379,6.74,12,24 min. per ep.,TV ,Apr 2016 , Jun 2016,549052,7.17,6234.0,5533.0,3452.0,Unknown,"Jul  10, 2013 to ?",[],,"Hisasi (Art), Kineko, Shibai (Story)",True
PriPara Movie: Mi~nna Atsumare! Prism☆Tours,,4949,9525,6.76,1,1 hr. 30 min.,Movie ,Mar 2015 , Mar 2015,2671,,,,,,,,,,False
Needless+: Saint Lily Gakuen no Himitsu,"Comedy,Ecchi",5046,4663,6.74,12,2 min. per ep.,Special ,Nov 2009 , Oct 2010,16575,,,,,,,,,,False
Recorder to Randoseru,"Comedy,Slice of Life",4932,5032,6.77,2,3 min. per ep.,OVA ,Jul 2012 , Jul 2012,13669,,,,,,,,,,False
Koihime†Musou,"Action,Adventure,Fantasy,Ecchi",5098,2771,6.74,12,25 min. per ep.,TV ,Jul 2008 , Sep 2008,49183,,,,,,,,,,False
Ling Yu 2nd Season,,5100,9602,6.74,10,14 min. per ep.,ONA ,Feb 2016 , Apr 2016,2615,,,,,,,,,,False
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,,5096,11208,6.74,1,1 hr. 40 min.,Movie ,Dec 2003 , Dec 2003,1479,,,,,,,,,,False
Kyoto Teramachi Sanjou no Holmes,"Drama,Mystery,Romance,Slice of Life",5099,2463,6.74,12,23 min. per ep.,TV ,Jul 2018 , Sep 2018,66006,7.3,4755.0,13087.0,1157.0,Unknown,"Oct  25, 2017 to ?",[],Monthly Action,"Akizuki, Ichiha (Art), Mochizuki, Mai (Story)",True
Kaguya-hime,,5094,9878,6.74,1,26 min.,Movie ,1961 , 1961,2287,7.27,5096.0,9350.0,1836.0,120,"Aug  24, 1993 to Dec  24, 2004",['Shoujo'],LaLa,"Shimizu, Reiko (Story & Art)",True
Jewelpet Sunshine,,5092,7569,6.74,52,25 min. per ep.,TV ,Apr 2011 , Mar 2012,5919,,,,,,,,,,False
Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"Comedy,Slice of Life,Ecchi",4999,7982,6.75,1,1 hr. 33 min.,Movie ,Apr 2008 , Apr 2008,5701,,,,,,,,,,False
Osomatsu-san Movie: Zensetsu Gekijou,,5049,9841,6.74,6,2 min. per ep.,Movie ,Mar 2019 , Apr 2019,2387,,,,,,,,,,False
Juusenki L-Gaim,"Action,Adventure,Drama,Sci-Fi",5093,6967,6.74,54,24 min. per ep.,TV ,Feb 1984 , Feb 1985,7441,,,,,,,,,,False
Dragon Ball Movie 2: Majinjou no Nemurihime,"Action,Adventure,Comedy,Fantasy,Sci-Fi",5000,2478,6.75,1,45 min.,Movie ,Jul 1987 , Jul 1987,66479,,,,,,,,,,False
Ikkitousen: Great Guardians,"Action,Ecchi",5091,2366,6.74,12,24 min. per ep.,TV ,Jun 2008 , Aug 2008,69180,,,,,,,,,,False
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,"Comedy,Mystery",5089,6129,6.74,1,26 min.,TV Special ,Mar 2014 , Mar 2014,8186,,,,,,,,,,False
Katsugeki/Touken Ranbu,"Action,Fantasy",5095,1579,6.74,13,23 min. per ep.,TV ,Jul 2017 , Sep 2017,125254,,,,,,,,,,False
Gegege no Kitarou (1996),"Adventure,Supernatural",5085,8445,6.74,114,25 min. per ep.,TV ,Jan 1996 , Mar 1998,4686,,,,,,,,,,False
Fate/Grand Order: First Order,"Action,Fantasy,Supernatural",5082,1032,6.74,1,1 hr. 14 min.,TV Special ,Dec 2016 , Dec 2016,223026,,,,,,,,,,False
Kodomo no Jikan (TV),"Comedy,Drama,Ecchi",5097,1674,6.74,12,24 min. per ep.,TV ,Oct 2007 , Dec 2007,112781,,,,,,,,,,False
Code:Breaker,"Action,Comedy,Supernatural",5079,631,6.74,13,24 min. per ep.,TV ,Oct 2012 , Dec 2012,334873,7.46,3188.0,393.0,41975.0,230,"Jun  9, 2008 to Jul  20, 2013",['Shounen'],Shounen Magazine (Weekly),"Kamijyo, Akimine (Story & Art)",True
Eyeshield 21: Jump Festa 2005 Special,,5080,6660,6.74,1,11 min.,Special ,2005 , 2005,6823,,,,,,,,,,False
Nagato Yuki-chan no Shoushitsu,"Comedy,Romance,Slice of Life",5150,1458,6.72,16,24 min. per ep.,TV ,Apr 2015 , Jul 2015,138980,7.58,2333.0,2359.0,8281.0,79,"Jul  4, 2009 to Aug  4, 2016",['Seinen'],Young Ace,Puyo (Story & Art),True
Meiken Jolie,,5149,8870,6.72,52,22 min. per ep.,TV ,Apr 1981 , Jun 1982,4069,,,,,,,,,,False
Getter Robo,"Action,Sci-Fi",5086,6401,6.74,51,25 min. per ep.,TV ,Apr 1974 , May 1975,8735,7.15,6501.0,3297.0,6076.0,Unknown,"Apr  4, 1974 to May  14, 1975",['Shounen'],Shounen Sunday,"Nagai, Go (Story & Art), Ishikawa, Ken (Story & Art)",True
Furusato Japan,,5084,9177,6.74,1,1 hr. 36 min.,Movie ,Apr 2007 , Apr 2007,2845,,,,,,,,,,False
Honoo no Alpenrose: Judy & Randy,"Drama,Romance",5090,8708,6.74,20,22 min. per ep.,TV ,Apr 1985 , Oct 1985,4090,,,,,,,,,,False
Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,"Comedy,Slice of Life,Ecchi",5198,8259,6.71,1,1 hr. 30 min.,Movie ,Apr 2006 , Apr 2006,5184,,,,,,,,,,False
F,,5081,8690,6.74,31,25 min. per ep.,TV ,Mar 1988 , Dec 1988,4138,7.38,3874.0,12884.0,1182.0,329,"Jul  15, 1985 to Aug  3, 1992",['Seinen'],Big Comic Spirits,"Rokuda, Noboru (Story & Art)",True
Dragon Ball Specials,"Comedy,Fantasy",5199,3533,6.71,2,12 min. per ep.,Special ,Jun 1988 , Jun 1988,32335,,,,,,,,,,False
Cop Craft,"Action,Fantasy,Sci-Fi",5197,1662,6.71,12,23 min. per ep.,TV ,Jul 2019 , Oct 2019,120234,,,,,,,,,,False
Bastard!! Ankoku no Hakaishin,"Action,Adventure,Comedy,Fantasy,Ecchi",5194,3331,6.71,6,28 min. per ep.,OVA ,Aug 1992 , Jun 1993,44632,7.21,5804.0,1356.0,13999.0,144,"Oct  20, 1987 to May  19, 2010",['Seinen'],Ultra Jump,"Hagiwara, Kazushi (Story & Art)",True
Bannou Bunka Neko-Musume,"Adventure,Comedy,Sci-Fi",5193,5374,6.71,6,28 min. per ep.,OVA ,Oct 1992 , May 1994,13173,,,,,,,,,,False
Mayonaka no Occult Koumuin,"Fantasy,Mystery,Supernatural",5148,2424,6.72,12,23 min. per ep.,TV ,Apr 2019 , Jun 2019,67687,7.09,7383.0,13225.0,1141.0,64,"May  23, 2015 to Feb  22, 2022",['Shoujo'],Comic Newtype,"Tamotsu, Youko (Story & Art)",True
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,,5088,8426,6.74,1,1 hr. 15 min.,Movie ,Oct 2015 , Oct 2015,4399,,,,,,,,,,False
Tokumu Sentai Shinesman,"Action,Comedy,Sci-Fi",5250,8790,6.7,2,27 min. per ep.,OVA ,Feb 1996 , Mar 1996,3619,,,,,,,,,,False
Suteki Tantei Labyrinth,"Mystery,Sci-Fi",5247,5671,6.7,25,23 min. per ep.,TV ,Oct 2007 , Mar 2008,10514,,,,,,,,,,False
Bakutou Sengen Daigunder,"Adventure,Sci-Fi",5192,8873,6.71,39,21 min. per ep.,TV ,Apr 2002 , Dec 2002,3780,,,,,,,,,,False
Freezing Vibration,"Action,Drama,Romance,Sci-Fi,Ecchi",5083,1244,6.74,12,23 min. per ep.,TV ,Oct 2013 , Dec 2013,167470,,,,,,,,,,False
Chou Denji Robo Combattler V,"Adventure,Sci-Fi",5196,8538,6.71,54,25 min. per ep.,TV ,Apr 1976 , May 1977,4308,,,,,,,,,,False
Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,"Action,Adventure,Comedy,Fantasy",5249,2806,6.7,1,23 min.,TV Special ,Jan 2021 , Jan 2021,62149,,,,,,,,,,False
Souten no Ken,,5246,5315,6.7,22,27 min. per ep.,TV ,Oct 2006 , Mar 2007,12832,7.66,1873.0,3421.0,5842.0,260,"May  2001 to Aug  27, 2010",[],Comic Bunch,"Hara, Tetsuo (Art), Buronson (Story)",True
Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,"Fantasy,Slice of Life",5241,11605,6.7,26,12 min. per ep.,TV ,Jul 2018 , Jan 2019,1528,,,,,,,,,,False
Miyuki,,5239,8249,6.7,37,25 min. per ep.,TV ,Mar 1983 , Apr 1984,4777,7.28,4983.0,7051.0,2609.0,95,1980 to  1984,['Shounen'],Shounen Big Comic,"Adachi, Mitsuru (Story & Art)",True
Cardfight!! Vanguard (2018),,5195,5423,6.71,52,23 min. per ep.,TV ,May 2018 , May 2019,13940,,,,,,,,,,False
Padak Padak,,5242,12259,6.7,1,1 hr. 18 min.,Movie ,Jul 2012 , Jul 2012,979,,,,,,,,,,False
Fortune Arterial: Akai Yakusoku,"Comedy,Romance,Supernatural",5300,1593,6.69,12,24 min. per ep.,TV ,Oct 2010 , Dec 2010,117799,,,,,,,,,,False
Sankaku Mado no Sotogawa wa Yoru,"Boys Love,Drama,Horror,Mystery,Supernatural",5245,3115,6.7,12,23 min. per ep.,TV ,Oct 2021 , Dec 2021,48352,7.74,1497.0,5215.0,3683.0,57,"Mar  7, 2013 to Dec  7, 2020",[],Magazine Be x Boy,"Yamashita, Tomoko (Story & Art)",True
Eat-Man '98,"Action,Adventure,Sci-Fi",5297,7084,6.69,12,23 min. per ep.,TV ,Oct 1998 , Dec 1998,6662,,,,,,,,,,False
Dorami & Doraemons: Robot School's Seven Mysteries,,5296,10451,6.69,1,31 min.,Movie ,Mar 1996 , Mar 1996,2285,,,,,,,,,,False
Bakuretsu Tenshi: Infinity Special,"Action,Sci-Fi",5347,6992,6.68,1,3 min.,Special ,Mar 2007 , Mar 2007,5829,,,,,,,,,,False
Cheer Danshi!!,"Drama,Sports",5349,2377,6.68,12,24 min. per ep.,TV ,Jul 2016 , Sep 2016,64691,,,,,,,,,,False
Bakuretsu Hunters,"Adventure,Comedy,Fantasy,Supernatural,Ecchi",5346,4227,6.68,26,25 min. per ep.,TV ,Oct 1995 , Mar 1996,22888,7.07,7609.0,9830.0,1728.0,72,Aug  1993 to Oct  1998,['Shounen'],Dengeki Comic Gao!,"Omishi, Rei (Art), Akahori, Satoru (Story)",True
Mayoi Neko Overrun!,"Comedy,Romance",5400,1407,6.67,13,24 min. per ep.,TV ,Apr 2010 , Jun 2010,140569,7.07,7682.0,12580.0,1228.0,84,"Oct  24, 2008 to Feb  24, 2012",[],,"Hikawa, Hekiru (Art), Yasu (Art), Mitsumi, Misato (Art), Matsu, Tomohiro (Story), Peko (Art)",True
Teekyuu 2,,5248,3511,6.7,12,2 min. per ep.,TV ,Jul 2013 , Sep 2013,32265,,,,,,,,,,False
Marginal#4: Kiss kara Tsukuru Big Bang,,5238,4654,6.7,12,23 min. per ep.,TV ,Jan 2017 , Mar 2017,16795,,,,,,,,,,False
Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"Comedy,Fantasy",5299,2696,6.69,1,25 min.,OVA ,Mar 2014 , Mar 2014,54270,,,,,,,,,,False
Koutetsu Tenshi Kurumi Encore,"Comedy,Romance,Sci-Fi",5396,6584,6.67,4,15 min. per ep.,OVA ,Jul 2000 , Oct 2000,7467,,,,,,,,,,False
Master Mosquiton,"Action,Adventure,Comedy,Supernatural",5399,7093,6.67,6,27 min. per ep.,OVA ,Nov 1996 , Apr 1997,6699,,,,,,,,,,False
Choujikuu Seiki Orguss 02,"Action,Adventure,Romance,Sci-Fi",5350,8485,6.68,6,30 min. per ep.,OVA ,Dec 1993 , Apr 1995,4225,,,,,,,,,,False
Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,,5398,4657,6.67,13,2 min. per ep.,ONA ,Oct 2014 , Jan 2015,16471,,,,,,,,,,False
Teekyuu 5,,5448,4384,6.66,12,2 min. per ep.,TV ,Jul 2015 , Sep 2015,20211,,,,,,,,,,False
eX-Driver,"Action,Adventure,Comedy,Sci-Fi",5298,5527,6.69,6,25 min. per ep.,OVA ,Jul 2000 , Sep 2001,12111,,,,,,,,,,False
Tokimeki Memorial: Only Love Specials,,5449,7583,6.66,2,24 min. per ep.,Special ,Sep 2007 , Sep 2007,5221,,,,,,,,,,False
Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,,5240,7756,6.7,1,5 min.,Special ,Mar 2016 , Mar 2016,5794,,,,,,,,,,False
Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy,Slice of Life",5499,12242,6.65,1,1 hr. 34 min.,Movie ,Dec 2015 , Dec 2015,1026,,,,,,,,,,False
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,,5395,11465,6.67,1,24 min.,Special ,Nov 1985 , Nov 1985,1270,,,,,,,,,,False
Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,"Comedy,Romance",5550,3683,6.64,1,23 min.,TV Special ,Dec 2019 , Dec 2019,29828,,,,,,,,,,False
Min Diao Ju Yi Wen Lu,"Action,Adventure,Supernatural,Suspense",5546,9776,6.64,12,24 min. per ep.,ONA ,Aug 2020 , Oct 2020,5303,,,,,,,,,,False
Hana no Mahoutsukai Mary Bell,"Adventure,Fantasy",5599,9159,6.63,50,24 min. per ep.,TV ,Feb 1992 , Jan 1993,3658,,,,,,,,,,False
Girls Bravo: Second Season,"Comedy,Fantasy,Romance,Ecchi",5597,1935,6.63,13,23 min. per ep.,TV ,Jan 2005 , Apr 2005,92704,,,,,,,,,,False
Ray The Animation,"Drama,Romance,Sci-Fi",5650,4955,6.62,13,24 min. per ep.,TV ,Apr 2006 , Jun 2006,15114,,,,,,,,,,False
Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,"Adventure,Comedy",5450,9067,6.66,1,54 min.,Movie ,Dec 2001 , Dec 2001,3053,,,,,,,,,,False
D.C. I&II P.S.P. Re-Animated,"Drama,Romance",5500,6737,6.65,1,22 min.,OVA ,Oct 2010 , Oct 2010,6583,,,,,,,,,,False
Onegai♪My Melody Kirara★,"Comedy,Fantasy",5646,9767,6.62,52,20 min. per ep.,TV ,Apr 2008 , Mar 2009,2711,,,,,,,,,,False
