PC1,PC2,Title,Anime_Score,Anime_Rank,Anime_Popularity,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Genre_1,Genre_2,Genre_3
-0.33654645096662694,-0.0407726680348678,Area no Kishi,7.19,2999.0,2199,76152,7.49,2989.0,2048.0,9346.0,Comedy,Sports,
-0.8457980506186109,-0.1198328669587266,Ookami-san to Shichinin no Nakama-tachi,7.18,3045.0,754,279250,7.24,5376.0,6808.0,2724.0,Comedy,Romance,
0.6414244574345387,0.4478377808325935,Suzuka,7.19,3037.0,1621,117151,7.87,1053.0,322.0,48882.0,Drama,Romance,Sports
-1.3815245064001804,-0.3315003516641486,Sola,7.19,3034.0,1782,101383,7.15,6502.0,7679.0,2353.0,Drama,Romance,Slice of Life
-1.9229445662167763,-0.831907703299141,Blood-C: The Last Dark,7.17,3095.0,1868,103792,7.15,6569.0,16591.0,806.0,Action,Horror,Supernatural
-2.014716895660775,-0.7985655919513064,Chuukan Kanriroku Tonegawa,7.17,3097.0,3116,42092,7.15,6578.0,14377.0,1013.0,Comedy,Drama,
0.3212831461456864,0.23555811263906137,Kujira no Kora wa Sajou ni Utau,7.18,3089.0,951,232591,7.68,1781.0,1211.0,15226.0,Drama,Fantasy,Mystery
-1.2658992806915486,0.04797444525836916,Kotoura-san,7.18,3088.0,612,341373,7.04,8057.0,5749.0,3296.0,Comedy,Drama,Romance
-0.44053005137629553,-0.08872407030530124,Joukamachi no Dandelion,7.18,3085.0,1234,171990,7.43,3459.0,4584.0,4243.0,Comedy,Slice of Life,
0.10461715729499597,0.15414133159759327,Hentai Ouji to Warawanai Neko.,7.18,3080.0,431,452824,7.54,2620.0,4098.0,4817.0,Comedy,Romance,Supernatural
-0.918668596768505,-0.5579912177067288,Guin Saga,7.18,3078.0,2922,44695,7.49,2993.0,9380.0,1827.0,Adventure,Fantasy,
0.22469866605673802,0.2033285311561328,Fate/Apocrypha,7.18,3075.0,427,481939,7.58,2371.0,3611.0,5490.0,Action,Drama,Fantasy
-0.08032971841082753,0.37584682588046847,D.N.Angel,7.18,3071.0,1077,186121,7.42,3512.0,591.0,29186.0,Action,Comedy,Fantasy
0.44982247605999004,0.08663937682656149,Arte,7.18,3068.0,1588,132431,7.91,936.0,1525.0,12653.0,Drama,Slice of Life,
-2.1910082501375663,-0.9973829569259844,Slayers Premium,7.18,3058.0,4352,20243,7.18,6112.0,16113.0,843.0,Adventure,Comedy,Fantasy
-0.9084318452034542,-0.3826507822966952,Mouryou no Hako,7.16,3147.0,2445,63255,7.42,3537.0,7738.0,2336.0,Mystery,Supernatural,Suspense
-0.032248205237427344,0.044617493930729786,"Sentouin, Hakenshimasu!",7.18,3056.0,651,377929,7.53,2696.0,4756.0,4066.0,Action,Comedy,Fantasy
1.661986747460447,1.572561650061941,Aku no Hana,7.15,3200.0,994,227724,8.21,407.0,66.0,155141.0,Drama,Romance,
-0.8178747129829403,-0.14304922121468608,Levius,7.18,3090.0,4150,24925,7.42,3585.0,2267.0,8584.0,Action,Sci-Fi,
-0.767274440702054,0.18824441517433135,Koi to Yobu ni wa Kimochi Warui,7.16,3191.0,990,240485,7.21,5739.0,2628.0,7552.0,Comedy,Romance,
-1.5576666080047927,-0.7080098389667617,Kai Byoui Ramune,7.16,3186.0,2392,79910,7.28,4970.0,13923.0,1062.0,Comedy,Supernatural,
0.3689392268830868,0.18325418113381337,Saishuu Heiki Kanojo,7.15,3240.0,1855,98657,7.9,974.0,1075.0,16779.0,Drama,Romance,Sci-Fi
-2.047202784569767,-0.9018397270011197,Unico,7.15,3248.0,7348,6554,7.36,4095.0,12738.0,1203.0,Adventure,Fantasy,
-1.550314677226179,-0.4726001964557274,Lodoss-tou Senki: Eiyuu Kishi Den,7.14,3300.0,3522,34835,7.27,5092.0,9399.0,1822.0,Action,Adventure,Drama
-0.8702255402439675,0.18728392588293447,Onegai☆Teacher,7.13,3337.0,1175,178449,7.22,5634.0,2768.0,7155.0,Comedy,Drama,Romance
-2.894980951569082,-1.1714215803571748,Cyborg Kuro-chan,7.11,3400.0,6179,9696,7.14,6695.0,20164.0,580.0,Comedy,Sci-Fi,
-3.1312005735170536,-1.7369900183421894,Animal Yokochou,7.11,3395.0,9026,3655,7.35,4173.0,26861.0,327.0,Adventure,Comedy,Fantasy
0.9522443062958427,0.23998367306492419,Adachi to Shimamura,7.11,3394.0,1222,193959,8.44,185.0,1948.0,9789.0,Girls Love,Romance,Slice of Life
0.6918677315299745,0.7265131741222365,Black Bullet,7.11,3398.0,157,926027,7.67,1807.0,2509.0,7836.0,Action,Mystery,Sci-Fi
-1.9065530137117572,-0.7255414497795085,Black Blood Brothers,7.11,3397.0,1763,104128,7.19,5990.0,16853.0,788.0,Action,Comedy,Fantasy
0.1559060846760155,0.197149910287605,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",7.1,3444.0,1056,218790,7.76,1424.0,2963.0,6706.0,Fantasy,Slice of Life,
-1.082435578451687,-0.7616773426686453,Puchimas!: Petit iDOLM@STER,7.13,3339.0,4980,14005,7.72,1592.0,12381.0,1259.0,Comedy,Slice of Life,
-1.4009616025872997,-0.4461177755447501,Muv-Luv Alternative: Total Eclipse,7.1,3434.0,1871,96330,7.3,4731.0,11916.0,1316.0,Action,Sci-Fi,
-2.454930601491763,-1.1901739712974533,Muteki Kanban Musume,7.1,3433.0,4294,21139,7.25,5263.0,21979.0,494.0,Action,Comedy,
0.7264226418745279,0.9179300371883247,Love Hina,7.11,3417.0,790,268276,7.79,1326.0,222.0,67315.0,Comedy,Romance,Slice of Life
0.4649499701298335,0.08300565485373954,Hi no Tori,7.11,3409.0,5895,10755,8.61,85.0,815.0,21553.0,Adventure,Drama,Sci-Fi
1.041583690456279,0.8833871260591367,Gunnm,7.08,3546.0,2546,62683,8.4,210.0,182.0,81023.0,Drama,Sci-Fi,
1.432088531906819,2.0406247669901965,Highschool of the Dead,7.08,3550.0,69,1518650,7.57,2405.0,155.0,88693.0,Action,Horror,Supernatural
1.0566642574398046,1.504562398029729,The God of High School,7.07,3598.0,190,920074,7.67,1847.0,206.0,72183.0,Action,Fantasy,Sci-Fi
-0.3956166283005457,0.08054728575913837,Shuffle!,7.05,3700.0,749,280459,7.57,2406.0,7303.0,2507.0,Comedy,Drama,Fantasy
-1.1118461131147563,0.4268666987507002,Maria†Holic,7.02,3797.0,1176,180339,7.18,6134.0,2481.0,7927.0,Comedy,Girls Love,
0.5667618463126909,1.049621106096501,Medaka Box,7.03,3781.0,846,258869,7.78,1361.0,233.0,65342.0,Action,Comedy,Ecchi
0.1111051537105897,0.44947786142090224,Seirei Gensouki,7.05,3697.0,778,371737,7.67,1838.0,2606.0,7601.0,Action,Adventure,Drama
0.9286974113723746,0.2495105690028748,Umineko no Naku Koro ni,7.07,3599.0,954,222740,8.52,133.0,3266.0,6132.0,Horror,Mystery,Supernatural
-2.0947308739378174,-0.6404405255479454,Kud Wafter,7.04,3753.0,4400,20319,7.28,4934.0,14658.0,982.0,Comedy,Romance,
0.65887048073171,0.2683123154444698,Kyoukaisenjou no Horizon,7.04,3754.0,1140,181783,8.35,255.0,3344.0,5995.0,Action,Fantasy,Sci-Fi
-0.559965713193355,0.4652782679632492,Kaibutsu Oujo,6.99,3950.0,2093,80711,7.49,2976.0,1269.0,14729.0,Action,Comedy,Horror
-0.5564077408348892,0.3070544940141844,Dr. Slump,6.99,3945.0,4545,18817,7.71,1640.0,1173.0,15538.0,Comedy,Sci-Fi,Slice of Life
-0.7557123574640653,0.2769916430158334,Kami-tachi ni Hirowareta Otoko,6.95,4093.0,1315,218005,7.48,3057.0,6131.0,3064.0,Adventure,Fantasy,Slice of Life
-1.531483619718838,0.4449440508258115,Jashin-chan Dropkick,6.95,4092.0,1842,126135,7.13,6838.0,3236.0,6165.0,Comedy,Supernatural,
-0.5624452804252511,0.8162961584204385,Keijo!!!!!!!!,6.95,4094.0,512,403670,7.31,4566.0,1475.0,12993.0,Sports,Ecchi,
0.5289783881481195,1.1648870882985485,Mahou Sensei Negima!,6.95,4100.0,1397,142140,7.93,903.0,202.0,73572.0,Comedy,Fantasy,Romance
-0.6389687247945502,0.6170437155044479,Ibara no Ou,6.92,4247.0,2206,76637,7.5,2878.0,1083.0,16710.0,Action,Mystery,Sci-Fi
-0.712838437486156,0.10564280704324588,Leadale no Daichi nite,6.95,4096.0,1666,162715,7.61,2187.0,7874.0,2287.0,Adventure,Fantasy,
-0.49697047660971533,0.5450060794548468,Nakanohito Genome [Jikkyouchuu],6.88,4398.0,1563,133804,7.63,2046.0,2996.0,6641.0,Comedy,Drama,
-0.6159985123718233,0.5529359423546595,Amatsuki,6.89,4350.0,2499,58146,7.6,2228.0,1682.0,11477.0,Action,Fantasy,Supernatural
-2.5482252896843427,-0.11315835132097705,Queen Emeraldas,6.86,4489.0,6503,8201,7.21,5722.0,9871.0,1721.0,Action,Adventure,Sci-Fi
-0.7278721558805229,0.34670253658714806,Shokei Shoujo no Virgin Road,6.86,4494.0,1929,162053,7.66,1909.0,6551.0,2860.0,Action,Adventure,Fantasy
0.9515013513782615,1.7577601389958333,Noblesse,6.86,4485.0,817,296785,8.11,548.0,122.0,106335.0,Action,Supernatural,
0.5090985232194442,1.0841441282269604,Shingetsutan Tsukihime,6.85,4550.0,1252,170734,8.17,454.0,409.0,40441.0,Action,Horror,Mystery
0.09879904703176538,0.7608542922369431,Shin Angyo Onshi,6.86,4493.0,4418,18875,8.31,281.0,487.0,34401.0,Action,Fantasy,
-0.5522583412980778,0.9507089355374719,Omamori Himari,6.86,4486.0,869,243340,7.42,3522.0,866.0,20215.0,Action,Comedy,Fantasy
-0.11026884894245026,0.7957458213671246,Hidan no Aria,6.82,4686.0,535,378349,7.79,1340.0,4000.0,4952.0,Action,Comedy,Romance
-1.0752420994747118,1.1657428260114124,Happy Sugar Life,6.82,4684.0,770,307511,7.19,6091.0,714.0,24377.0,Drama,Girls Love,Horror
-2.327330389918257,0.2869222213835079,Yama no Susume,6.82,4672.0,2143,86302,7.06,7724.0,9231.0,1866.0,Adventure,Comedy,Slice of Life
-2.039535952408287,0.7460857039502131,Sunohara-sou no Kanrinin-san,6.81,4741.0,1418,152225,7.01,8521.0,3818.0,5199.0,Comedy,Slice of Life,
-3.1339679763462667,-0.04508189485906971,Pupipo!,6.81,4735.0,4176,22057,6.98,8989.0,13282.0,1134.0,Comedy,Slice of Life,Supernatural
-2.62880188337979,0.0005298713006979438,Oishinbo,6.78,4850.0,8779,4804,7.33,4448.0,8517.0,2067.0,Comedy,Gourmet,Slice of Life
-3.067089175596391,0.05370963973741422,Koko wa Green Wood,6.8,4796.0,5754,10830,7.03,8199.0,10469.0,1583.0,Comedy,Drama,Romance
0.4375657902898729,2.1405066910013413,Rosario to Vampire,6.77,4933.0,261,691246,7.6,2224.0,143.0,94622.0,Comedy,Fantasy,Romance
-1.3783443707234133,1.0395797508345659,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6.74,5047.0,379,549052,7.17,6234.0,5533.0,3452.0,Comedy,Romance,Ecchi
-2.1242458966255646,0.15649147100341265,Kyoto Teramachi Sanjou no Holmes,6.74,5099.0,2463,66006,7.3,4755.0,13087.0,1157.0,Drama,Mystery,Romance
-0.4342408983221369,1.4853140386906825,Code:Breaker,6.74,5079.0,631,334873,7.46,3188.0,393.0,41975.0,Action,Comedy,Supernatural
-0.7658529267641179,0.9306144218865282,Nagato Yuki-chan no Shoushitsu,6.72,5150.0,1458,138980,7.58,2333.0,2359.0,8281.0,Comedy,Romance,Slice of Life
-2.5008090192522427,0.5745455265948146,Getter Robo,6.74,5086.0,6401,8735,7.15,6501.0,3297.0,6076.0,Action,Sci-Fi,
-1.8072189600120967,0.9618051672275171,Bastard!! Ankoku no Hakaishin,6.71,5194.0,3331,44632,7.21,5804.0,1356.0,13999.0,Action,Adventure,Comedy
-2.6856666806440694,0.22128694654627137,Mayonaka no Occult Koumuin,6.72,5148.0,2424,67687,7.09,7383.0,13225.0,1141.0,Fantasy,Mystery,Supernatural
-1.0148165137722558,0.6196475818278028,Sankaku Mado no Sotogawa wa Yoru,6.7,5245.0,3115,48352,7.74,1497.0,5215.0,3683.0,Boys Love,Drama,Horror
-2.884301392639635,0.3984226658263276,Bakuretsu Hunters,6.68,5346.0,4227,22888,7.07,7609.0,9830.0,1728.0,Adventure,Comedy,Fantasy
-2.5989103843557895,0.4640944248653058,Mayoi Neko Overrun!,6.67,5400.0,1407,140569,7.07,7682.0,12580.0,1228.0,Comedy,Romance,
-2.9274765842254293,0.6241227351600667,Nyanko Days,6.62,5644.0,2256,74262,7.0,8728.0,10521.0,1573.0,Comedy,Slice of Life,
-2.0159583946870616,0.915577691471364,Mamotte! Lollipop,6.62,5640.0,3915,26285,7.28,4977.0,3291.0,6086.0,Adventure,Comedy,Romance
-2.477927735058819,0.5519785788999906,Wakako-zake,6.63,5634.0,3086,41619,7.19,5978.0,9817.0,1730.0,Gourmet,Slice of Life,
-0.8108736742991579,1.1834968054388353,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.62,5697.0,856,293820,7.59,2275.0,3617.0,5483.0,Action,Fantasy,Romance
-2.6124030147923034,0.42802067109152475,Honoo no Tenkousei,6.62,5690.0,6714,7658,7.33,4378.0,8719.0,2003.0,Action,Comedy,Sports
-1.9105384589262815,1.8395913166316988,Kanojo mo Kanojo,6.6,5799.0,718,376317,6.97,9141.0,469.0,35615.0,Comedy,Romance,
-2.20691110670662,0.609103304289736,Super Secret,6.59,5849.0,12591,1111,7.84,1163.0,2301.0,8472.0,Comedy,Romance,Supernatural
-2.245512040375322,1.2724501651268576,"Dakara Boku wa, H ga Dekinai.",6.58,5888.0,482,422886,7.01,8495.0,6490.0,2890.0,Comedy,Romance,Supernatural
-1.8941334705598742,1.3687345387798622,DearS,6.58,5889.0,1343,149650,7.14,6662.0,1755.0,10921.0,Comedy,Romance,Sci-Fi
-2.7579851538821494,0.7616325799325238,Teekyuu,6.57,5950.0,2356,67685,7.08,7511.0,9735.0,1748.0,Comedy,Sports,
-2.4319356543767343,1.3222856120492728,Fragtime,6.56,5998.0,3135,47216,7.06,7769.0,1423.0,13415.0,Girls Love,Romance,Sci-Fi
-2.6799939022266273,0.32253928081676214,Honoo no Mirage,6.52,6242.0,4024,24495,7.4,3722.0,16327.0,826.0,Action,Boys Love,Drama
-3.97219751785257,0.1808407170699437,Eden's Bowy,6.48,6441.0,6754,7243,7.11,7125.0,18748.0,659.0,Action,Adventure,Fantasy
-0.584695762102684,1.7853538302848813,Devilman,6.48,6439.0,3631,33908,8.04,676.0,297.0,52978.0,Action,Horror,Supernatural
-1.731388090360571,1.4438854073287843,Arata Kangatari,6.46,6546.0,2242,73284,7.38,3868.0,2330.0,8378.0,Adventure,Fantasy,
-3.4352942297176092,0.6985166382254335,Sukeban Deka,6.44,6644.0,6897,7632,7.18,6148.0,11034.0,1469.0,Action,Drama,
-2.7059164264389555,1.7703692723019908,Katsute Kami Datta Kemono-tachi e,6.4,6898.0,1553,136386,6.98,8951.0,1951.0,9778.0,Action,Drama,Fantasy
-2.252312751331807,1.3966691450066575,Kanokon,6.4,6897.0,842,251722,7.22,5640.0,8193.0,2179.0,Comedy,Romance,Slice of Life
-2.7241548866472893,1.7757284648740332,Nozo x Kimi,6.39,6941.0,3305,39041,7.05,7943.0,901.0,19543.0,Comedy,Romance,Ecchi
-2.2160656830050502,1.1631729579604615,Eat-Man,6.4,6882.0,5559,12505,7.53,2668.0,5190.0,3705.0,Action,Adventure,Sci-Fi
-4.02901192919955,0.6601956437054224,Happiness!,6.38,7000.0,3234,36950,6.96,9283.0,18064.0,701.0,Comedy,Romance,
-2.424275609503595,1.2259625620419177,Yume de Aetara,6.37,7044.0,7306,6141,7.54,2645.0,3989.0,4970.0,Comedy,Drama,Romance
-4.070196812353857,0.2259612805035253,Sasuga no Sarutobi,6.35,7137.0,10812,2190,7.38,3875.0,18742.0,660.0,Action,Adventure,Comedy
-2.836582684370159,1.609147536026479,Island,6.32,7299.0,1484,133483,7.07,7611.0,6238.0,3012.0,Drama,Sci-Fi,
-4.188935539981665,0.5561127937795691,Umi no Triton,6.26,7597.0,10042,2672,7.31,4641.0,17171.0,761.0,Adventure,Fantasy,
-1.9619718197743083,1.7265371113777943,Kenja no Deshi wo Nanoru Kenja,6.25,7649.0,1982,124673,7.49,2935.0,5123.0,3751.0,Adventure,Fantasy,
-1.6666598856874955,1.6959724747883635,Wild Adapter,6.22,7798.0,6162,8424,8.08,601.0,2406.0,8145.0,Action,Drama,Mystery
-3.2277422153947866,2.7678377625370474,Kekkaishi,5.69,10137.0,13237,111689,8.0,736.0,568.0,29836.0,Fantasy,Supernatural,
-2.1345148217891228,3.4331062810754984,Baraou no Souretsu,5.48,10827.0,2747,60513,8.05,643.0,972.0,18137.0,Action,Drama,Supernatural
-5.821448475322412,1.8509451087972832,Eiga Daisuki Pompo-san,5.58,10523.0,11250,48265,7.12,6965.0,17475.0,739.0,Comedy,Drama,
-4.1910577039466625,2.746055157136809,"Kono Healer, Mendokusai",5.71,10063.0,3518,59730,7.02,8442.0,5268.0,3636.0,Adventure,Comedy,Fantasy
-3.0222109018086205,2.383357550705972,Karakuri Circus,5.8,9705.0,11005,132342,7.95,841.0,2440.0,8045.0,Action,Mystery,
-1.7189023096604379,2.9278785107923944,Dungeon Meshi,5.91,9303.0,10160,305255,8.48,158.0,261.0,59332.0,Fantasy,Gourmet,
-3.11859801998102,2.213234401489274,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.15,8165.0,1468,207286,7.0,8771.0,3594.0,5525.0,Adventure,Fantasy,Romance
-4.0915756978731475,0.25413891500975944,Wild 7,6.19,7970.0,9462,3289,7.59,2306.0,24827.0,388.0,Action,Drama,
-3.0719184917898117,1.5650930413571285,Juuou Mujin no Fafnir,6.2,7915.0,1308,158475,7.15,6609.0,11302.0,1422.0,Fantasy,Romance,
-3.5259725062185354,1.7131092656340234,Beatless,6.2,7903.0,1210,174116,6.94,9444.0,9781.0,1739.0,Action,Drama,Romance
-2.6081489903255815,0.7170858122361244,Hidan no Aria AA,6.21,7845.0,1812,103148,7.74,1502.0,23014.0,450.0,Action,Girls Love,
-2.3058776441964053,1.456318318973438,Kyoushoku Soukou Guyver,6.23,7742.0,6816,7397,7.75,1475.0,5040.0,3824.0,Action,Horror,Sci-Fi
-2.4477428331272035,1.5575970060990303,Buddy Go!,6.23,7727.0,6855,6599,7.6,2201.0,3587.0,5531.0,Comedy,Romance,
-2.056305490657497,1.774359843740995,Togainu no Chi,6.25,7673.0,1969,89391,7.43,3428.0,4260.0,4583.0,Action,Boys Love,Sci-Fi
-3.2855951978420337,1.7431301247839934,Kyoukai no Rinne,6.26,7627.0,7099,88968,7.14,6705.0,2025.0,9428.0,Comedy,Supernatural,
-2.7664323834678286,1.8195184573320133,Komori-san wa Kotowarenai!,6.25,7653.0,2279,77101,7.14,6628.0,3925.0,5046.0,Comedy,Slice of Life,
-4.0209588332258095,1.207486846563403,Kujibiki♥Unbalance,6.26,7626.0,4945,14458,6.99,8831.0,11458.0,1395.0,Comedy,Romance,
-2.934666562903244,1.2807056830108412,Chocolat no Mahou,6.26,7609.0,6170,9154,7.4,3693.0,7846.0,2298.0,Drama,Supernatural,
-1.0849061376443454,1.990012101913221,Tenshi Kinryouku,6.29,7458.0,2739,49980,7.9,970.0,677.0,25635.0,Action,Drama,Romance
4.129796282605946,8.01476031420327,Berserk,6.3,7387.0,602,366255,9.47,1.0,1.0,670559.0,Action,Adventure,Drama
-4.720456015025343,0.7117880668653366,Angelique,6.3,7384.0,6932,6863,6.92,9817.0,16900.0,784.0,Drama,Fantasy,Romance
-3.06684236278148,1.3967889903886705,Kuma Miko,6.31,7338.0,2161,76121,7.09,7292.0,8776.0,1986.0,Comedy,Slice of Life,
-2.3530331357689884,1.9715401307466625,Triage X,6.32,7272.0,1311,166050,7.12,6957.0,1590.0,12152.0,Action,Adventure,Ecchi
-1.9331069689888056,1.700038680619711,Hundred,6.33,7221.0,568,373781,7.31,4565.0,6779.0,2738.0,Action,Romance,Sci-Fi
-2.7805594022280817,1.6963548952702472,Mahou Shoujo Tokushusen Asuka,6.34,7204.0,2084,85945,7.06,7737.0,3471.0,5734.0,Action,Drama,
-3.615073131117587,0.3337404723859926,Choujin Locke,6.34,7184.0,8487,4279,7.46,3183.0,18909.0,650.0,Action,Sci-Fi,
-3.5058438584745746,1.0871157027022589,ChäoS;Child,6.34,7183.0,1469,134105,6.99,8888.0,14509.0,998.0,Mystery,Sci-Fi,Supernatural
-2.2885697848775637,1.7791936911569977,Futari Ecchi,6.34,7191.0,3300,37456,7.26,5186.0,1216.0,15179.0,Comedy,Romance,Slice of Life
-0.9399648502388978,1.8996933027860776,"Tantei wa Mou, Shindeiru.",6.34,7167.0,644,372911,7.72,1627.0,2847.0,6957.0,Comedy,Drama,Mystery
-1.2977829432369088,1.689410730324134,Sanctuary,6.34,7158.0,7819,5776,8.24,369.0,512.0,33253.0,Action,Drama,Suspense
-3.3735302156550486,0.8165960798424585,RPG Fudousan,6.35,7135.0,3729,47231,7.18,6202.0,15297.0,919.0,Comedy,Fantasy,
-4.942233375857396,0.45283431566799104,Babel Nisei,6.35,7104.0,10254,2455,6.97,9177.0,16596.0,805.0,Adventure,Sci-Fi,Supernatural
-2.8104502823731403,1.4749228660489588,Venus Versus Virus,6.36,7066.0,3564,30497,7.14,6670.0,4160.0,4746.0,Drama,Romance,Supernatural
-2.4423160458188193,2.058241475045585,Seikon no Qwaser,6.37,7037.0,640,332407,6.98,8914.0,1466.0,13087.0,Action,Supernatural,Ecchi
-3.612202965586407,0.2599695704081544,Tetsujin 28-gou,6.37,7039.0,8797,4051,7.46,3209.0,18883.0,651.0,Adventure,Sci-Fi,
-3.8309890194574225,0.6044578291899921,Happy Happy Clover,6.37,7019.0,10475,1968,7.29,4873.0,12047.0,1299.0,Comedy,Fantasy,
-4.962999927434535,0.18568527049729472,Shin Megami Tensei Devil Children,6.38,6970.0,9358,3412,6.98,8923.0,20786.0,548.0,Action,Adventure,Fantasy
-2.646885489842848,1.5115773011194404,Kämpfer,6.39,6927.0,745,290504,7.05,7901.0,7651.0,2364.0,Action,Comedy,Girls Love
1.9364148187331223,4.930588261062981,Tokyo Ghoul:re,6.39,6955.0,118,1196181,8.28,324.0,21.0,279753.0,Action,Fantasy,Horror
-1.547275219107905,2.1150009479874847,Eromanga-sensei,6.39,6913.0,243,725978,7.21,5767.0,2718.0,7294.0,Comedy,Drama,Romance
-2.665781042999406,1.6561005309999595,Kanojo ga Flag wo Oraretara,6.39,6925.0,1069,198007,7.02,8470.0,4331.0,4494.0,Comedy,Romance,
-3.4034926291150143,0.5514388117122874,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6.4,6859.0,6586,7485,7.29,4848.0,14891.0,957.0,Boys Love,Comedy,Sports
-3.82024462318484,0.11060529516416438,Shin Chuuka Ichiban!,6.43,6726.0,5421,11983,7.21,5786.0,22618.0,466.0,Comedy,Gourmet,
-3.908005668316577,0.7857576022333329,Yume Tsukai,6.43,6736.0,5935,9669,6.98,8924.0,11606.0,1370.0,Drama,Fantasy,Slice of Life
-3.6755040014147164,0.3078138273183554,Beyblade Burst,6.43,6690.0,3723,33136,7.13,6763.0,20912.0,542.0,Action,Adventure,Sci-Fi
-2.520475311593388,1.7086087268512848,Getsuyoubi no Tawawa,6.44,6676.0,1426,156650,7.01,8589.0,1822.0,10522.0,Slice of Life,Ecchi,
-4.040820305201724,0.7300386855043468,Bad Boys,6.43,6688.0,9239,3484,7.05,7948.0,9485.0,1800.0,Action,Comedy,
-2.0138614236622856,1.5070264969907288,Centaur no Nayami,6.44,6664.0,1957,94373,7.26,5141.0,2689.0,7380.0,Comedy,Fantasy,Slice of Life
-2.0874837311717513,1.3025785282526228,Seikoku no Dragonar,6.45,6612.0,976,225612,7.25,5312.0,7411.0,2464.0,Comedy,Fantasy,Ecchi
-3.343366815723675,0.8973778941656784,Pet,6.45,6607.0,1910,94745,6.98,8958.0,12946.0,1174.0,Mystery,Supernatural,
-3.158654285747328,0.4419275895182289,Sabu to Ichi Torimono Hikae,6.45,6611.0,9836,2941,7.5,2894.0,11940.0,1314.0,Action,Adventure,Drama
-2.5127699335288898,1.0305077757893788,"Ore, Twintail ni Narimasu.",6.45,6605.0,1290,161314,7.2,5957.0,11108.0,1453.0,Action,Comedy,Fantasy
-3.1248902014014845,1.118004328955543,Gal to Kyouryuu,6.46,6564.0,3588,33257,7.03,8300.0,6851.0,2701.0,Comedy,Slice of Life,
-1.5507106064796174,1.6835268059417907,Absolute Duo,6.45,6572.0,355,558806,7.28,4947.0,5064.0,3802.0,Action,Romance,Supernatural
-1.1788112221467073,1.4138566877440892,Clockwork Planet,6.45,6578.0,1294,159833,7.64,1981.0,3915.0,5063.0,Fantasy,Sci-Fi,
-1.8188403230723262,1.053658753445395,Terra e...,6.46,6539.0,5600,11814,7.69,1745.0,4572.0,4258.0,Action,Drama,Sci-Fi
-4.150435589326706,-0.6373123180769308,Monkey Turn,6.46,6526.0,10560,2123,7.52,2726.0,29231.0,269.0,Action,Drama,
-2.7657715438922743,1.2486975550404524,Upotte!!,6.47,6520.0,2232,72341,7.05,7916.0,5755.0,3288.0,Action,Comedy,
-1.8832384479194202,1.370671210353979,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6.46,6530.0,708,306880,7.27,5028.0,6832.0,2709.0,Comedy,Romance,Ecchi
-1.5315629009319007,1.4985394641327523,Coppelion,6.47,6472.0,1559,121753,7.4,3729.0,2102.0,9190.0,Action,Sci-Fi,
-0.7554828882412001,1.8400535364283128,Death March kara Hajimaru Isekai Kyousoukyoku,6.47,6475.0,426,512051,7.56,2450.0,1646.0,11723.0,Adventure,Fantasy,
-2.2306799489347533,1.58115406312076,Citrus,6.47,6470.0,397,521371,7.05,7957.0,6332.0,2964.0,Drama,Girls Love,Romance
-3.453731075507839,-0.11646350867952163,Ore wa Teppei,6.49,6402.0,10694,2104,7.59,2312.0,19158.0,636.0,Action,Sports,
-2.1412820793827487,1.7402726592552051,100-man no Inochi no Ue ni Ore wa Tatteiru,6.49,6367.0,853,297194,7.04,8172.0,1499.0,12820.0,Action,Drama,Fantasy
-2.643166274676808,0.958333692840371,Omoi no Kakera,6.51,6281.0,6853,6442,7.29,4804.0,4139.0,4769.0,Slice of Life,Sports,
-1.15987141288191,1.2565282942944451,Danchigai,6.51,6257.0,1629,118167,7.63,2064.0,3699.0,5374.0,Comedy,Slice of Life,
-0.8795912706445739,2.002331213416135,Fuuka,6.51,6263.0,730,300546,7.43,3454.0,334.0,47323.0,Drama,Romance,Ecchi
-2.1446738829305083,1.2139017519138728,Monster Musume no Oishasan,6.52,6201.0,1098,222250,7.16,6373.0,6369.0,2946.0,Comedy,Fantasy,Romance
-3.2319798248014435,0.28445675977525064,Naisho no Tsubomi,6.53,6177.0,6156,8354,7.25,5256.0,15113.0,936.0,Romance,Slice of Life,Supernatural
-1.8630129417831687,1.4130722338971469,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,6.53,6166.0,726,328398,7.17,6255.0,4348.0,4481.0,Comedy,Romance,Ecchi
-3.964132348742262,0.7466314276982305,Getter Robo G,6.53,6158.0,8984,3707,6.94,9506.0,6277.0,2988.0,Action,Sci-Fi,
-2.169953166861982,1.1338910454132995,Fudanshi Koukou Seikatsu,6.53,6157.0,2255,74288,7.21,5734.0,4807.0,4019.0,Comedy,Slice of Life,
